dataset_name,model_name,test_loss,test_acc,confusion_matrix,history
cbf,MLP,0.9712685942649841,0.5911111235618591,"[[290, 10, 0], [61, 237, 0], [294, 3, 5]]","{""loss"": [1.1756060123443604, 1.1662940979003906, 1.083245038986206, 1.0936118364334106, 1.1246336698532104, 1.0278102159500122, 1.1178605556488037, 1.0314784049987793, 1.1302825212478638, 1.0494860410690308, 1.0642701387405396, 1.0157396793365479, 0.9764744639396667, 0.9857132434844971, 0.9245303273200989, 0.958768367767334, 0.9641959071159363, 0.9193630218505859, 0.9778084754943848, 0.8157168030738831, 0.8858818411827087, 0.8825578093528748, 0.9287576675415039, 0.8957021236419678, 0.7813513875007629, 0.8420338034629822, 0.8615968227386475, 0.7899025082588196, 0.9283711910247803, 0.8613691926002502], ""accuracy"": [0.4166666567325592, 0.3333333432674408, 0.4583333432674408, 0.5416666865348816, 0.375, 0.4583333432674408, 0.5, 0.5, 0.4166666567325592, 0.4583333432674408, 0.375, 0.4583333432674408, 0.5416666865348816, 0.4166666567325592, 0.5833333134651184, 0.5, 0.5416666865348816, 0.5416666865348816, 0.625, 0.625, 0.4583333432674408, 0.6666666865348816, 0.5, 0.5833333134651184, 0.75, 0.7916666865348816, 0.625, 0.6666666865348816, 0.625, 0.6666666865348816], ""val_loss"": [1.2165918350219727, 1.2228491306304932, 1.2280163764953613, 1.2232693433761597, 1.2280114889144897, 1.228883147239685, 1.230733036994934, 1.246439814567566, 1.2566635608673096, 1.2712384462356567, 1.2834279537200928, 1.2897268533706665, 1.2948524951934814, 1.2954477071762085, 1.307801365852356, 1.3179324865341187, 1.3173612356185913, 1.3357423543930054, 1.344622015953064, 1.3511576652526855, 1.35698401927948, 1.3503865003585815, 1.3499411344528198, 1.3543998003005981, 1.3609733581542969, 1.3502264022827148, 1.3557826280593872, 1.34540855884552, 1.3553119897842407, 1.3635221719741821], ""val_accuracy"": [0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.0, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204, 0.1666666716337204]}"
car,MLP,1.2159218788146973,0.6333333253860474,"[[13, 1, 0, 0], [4, 9, 0, 1], [6, 0, 10, 3], [4, 1, 2, 6]]","{""loss"": [1.4400383234024048, 1.3939415216445923, 1.431609034538269, 1.439824104309082, 1.4490894079208374, 1.389176368713379, 1.4112783670425415, 1.3720356225967407, 1.4889894723892212, 1.4143447875976562, 1.3341695070266724, 1.346279501914978, 1.449717402458191, 1.4463645219802856, 1.3125827312469482, 1.3940571546554565, 1.4851242303848267, 1.3567886352539062, 1.337809681892395, 1.335262417793274, 1.224244475364685, 1.2525805234909058, 1.379325270652771, 1.1665058135986328, 1.2237197160720825, 1.247572898864746, 1.201698660850525, 1.2738902568817139, 1.4047088623046875, 1.335492491722107], ""accuracy"": [0.25, 0.3333333432674408, 0.3125, 0.3333333432674408, 0.3333333432674408, 0.25, 0.2916666567325592, 0.2916666567325592, 0.2708333432674408, 0.2291666716337204, 0.4375, 0.3333333432674408, 0.2291666716337204, 0.2708333432674408, 0.375, 0.3125, 0.1666666716337204, 0.3125, 0.3541666567325592, 0.4166666567325592, 0.4166666567325592, 0.4375, 0.3125, 0.6041666865348816, 0.4583333432674408, 0.375, 0.5208333134651184, 0.375, 0.375, 0.4166666567325592], ""val_loss"": [1.4008631706237793, 1.391039252281189, 1.378197193145752, 1.3697938919067383, 1.3434253931045532, 1.3461085557937622, 1.327047348022461, 1.3118287324905396, 1.3142985105514526, 1.311331033706665, 1.2801406383514404, 1.2777818441390991, 1.2557320594787598, 1.2391108274459839, 1.2208685874938965, 1.1946661472320557, 1.1921995878219604, 1.1920347213745117, 1.1831371784210205, 1.189482569694519, 1.180397868156433, 1.151063084602356, 1.1344844102859497, 1.1205893754959106, 1.1089096069335938, 1.1029741764068604, 1.0969514846801758, 1.08151376247406, 1.0724029541015625, 1.0619879961013794], ""val_accuracy"": [0.4166666567325592, 0.1666666716337204, 0.3333333432674408, 0.25, 0.4166666567325592, 0.3333333432674408, 0.3333333432674408, 0.5, 0.4166666567325592, 0.25, 0.5, 0.4166666567325592, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.4166666567325592, 0.3333333432674408, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.5833333134651184, 0.75, 0.6666666865348816, 0.6666666865348816, 0.75, 0.75]}"
distal_phalanax_tw,MLP,1.1953381299972534,0.5827338099479675,"[[0, 0, 7, 0, 0, 11], [0, 0, 17, 0, 0, 2], [0, 0, 39, 0, 0, 0], [0, 0, 13, 0, 0, 0], [0, 0, 5, 0, 0, 3], [0, 0, 0, 0, 0, 42]]","{""loss"": [1.8936738967895508, 1.4874978065490723, 1.3494482040405273, 1.2876209020614624, 1.2358500957489014, 1.2043999433517456, 1.1657533645629883, 1.1530091762542725, 1.1046425104141235, 1.0872102975845337, 1.0673900842666626, 1.0527526140213013, 1.0323126316070557, 1.0304828882217407, 1.012307047843933, 0.995625376701355, 0.9910051226615906, 0.9384072422981262, 0.9527578353881836, 0.9225265383720398, 0.9198349118232727, 0.8959878087043762, 0.8858082890510559, 0.8822330236434937, 0.8653377294540405, 0.8656028509140015, 0.8579379320144653, 0.8436523675918579, 0.8311196565628052, 0.8495098352432251], ""accuracy"": [0.171875, 0.5375000238418579, 0.5562499761581421, 0.5562499761581421, 0.565625011920929, 0.5874999761581421, 0.5874999761581421, 0.609375, 0.6312500238418579, 0.612500011920929, 0.637499988079071, 0.6625000238418579, 0.671875, 0.671875, 0.668749988079071, 0.6875, 0.7093750238418579, 0.690625011920929, 0.6968749761581421, 0.7250000238418579, 0.703125, 0.721875011920929, 0.71875, 0.734375, 0.7406250238418579, 0.731249988079071, 0.7406250238418579, 0.731249988079071, 0.7437499761581421, 0.731249988079071], ""val_loss"": [1.5687516927719116, 1.4094488620758057, 1.3542577028274536, 1.3205541372299194, 1.2958085536956787, 1.2695733308792114, 1.2392168045043945, 1.2145146131515503, 1.201675295829773, 1.18093740940094, 1.1552131175994873, 1.1391651630401611, 1.1144969463348389, 1.096561312675476, 1.0775212049484253, 1.055147409439087, 1.0424929857254028, 1.0299088954925537, 1.0146644115447998, 1.0108091831207275, 0.9974405169487, 0.9824042320251465, 0.9689230918884277, 0.9617589116096497, 0.9540039300918579, 0.9469283819198608, 0.9409605264663696, 0.9348131418228149, 0.9325088262557983, 0.926899254322052], ""val_accuracy"": [0.4749999940395355, 0.4749999940395355, 0.4749999940395355, 0.4749999940395355, 0.4749999940395355, 0.4749999940395355, 0.5249999761581421, 0.5874999761581421, 0.5375000238418579, 0.5874999761581421, 0.6625000238418579, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929, 0.675000011920929]}"
swedish_leaf,MLP,2.060462236404419,0.37439998984336853,"[[0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 16, 0, 0, 0, 0], [0, 21, 0, 0, 0, 1, 0, 5, 0, 0, 0, 12, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 35, 0, 0, 0, 0], [0, 0, 0, 1, 12, 0, 0, 0, 1, 0, 23, 0, 0, 2, 0], [0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0], [0, 0, 0, 0, 3, 13, 0, 3, 0, 0, 5, 12, 0, 7, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0], [0, 0, 0, 0, 8, 0, 0, 32, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 10, 0, 0, 0, 0], [0, 0, 1, 0, 0, 2, 0, 0, 3, 0, 16, 0, 0, 27, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 33, 0, 0, 0], [0, 0, 0, 0, 28, 0, 0, 5, 0, 0, 3, 0, 6, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 19, 0], [0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0]]","{""loss"": [2.7875258922576904, 2.720754623413086, 2.6923961639404297, 2.719630718231201, 2.65407133102417, 2.6464242935180664, 2.626955986022949, 2.5804660320281982, 2.5783884525299072, 2.5495519638061523, 2.52215838432312, 2.487717390060425, 2.483903408050537, 2.4833829402923584, 2.439347267150879, 2.4260900020599365, 2.388099431991577, 2.4039766788482666, 2.360013484954834, 2.355088233947754, 2.3275609016418457, 2.3104233741760254, 2.2982053756713867, 2.253981590270996, 2.2675607204437256, 2.2193052768707275, 2.220115900039673, 2.2118585109710693, 2.202150344848633, 2.109480381011963], ""accuracy"": [0.07000000029802322, 0.10000000149011612, 0.09749999642372131, 0.07999999821186066, 0.14000000059604645, 0.15000000596046448, 0.17249999940395355, 0.14249999821186066, 0.15000000596046448, 0.1574999988079071, 0.19249999523162842, 0.20999999344348907, 0.20250000059604645, 0.17000000178813934, 0.2175000011920929, 0.2224999964237213, 0.23749999701976776, 0.20749999582767487, 0.27250000834465027, 0.24250000715255737, 0.2800000011920929, 0.26750001311302185, 0.2824999988079071, 0.28999999165534973, 0.24250000715255737, 0.3149999976158142, 0.29750001430511475, 0.2775000035762787, 0.30000001192092896, 0.33250001072883606], ""val_loss"": [2.651562213897705, 2.6251578330993652, 2.6124167442321777, 2.5966031551361084, 2.580650568008423, 2.5657806396484375, 2.550386667251587, 2.534775495529175, 2.5140421390533447, 2.499917507171631, 2.482379674911499, 2.465496301651001, 2.4482169151306152, 2.4323718547821045, 2.40934419631958, 2.391620397567749, 2.3747715950012207, 2.3581762313842773, 2.3350210189819336, 2.30763840675354, 2.2856359481811523, 2.2624189853668213, 2.245465040206909, 2.2285149097442627, 2.206972599029541, 2.1905810832977295, 2.1735410690307617, 2.1581923961639404, 2.138361930847168, 2.121283531188965], ""val_accuracy"": [0.10999999940395355, 0.14000000059604645, 0.1599999964237213, 0.1899999976158142, 0.18000000715255737, 0.1899999976158142, 0.1899999976158142, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.18000000715255737, 0.18000000715255737, 0.1899999976158142, 0.17000000178813934, 0.18000000715255737, 0.1899999976158142, 0.2199999988079071, 0.20999999344348907, 0.20999999344348907, 0.2199999988079071, 0.23000000417232513, 0.27000001072883606, 0.2800000011920929, 0.30000001192092896, 0.30000001192092896, 0.2800000011920929, 0.25, 0.25, 0.25999999046325684, 0.25999999046325684]}"
mote_strain,MLP,0.3843865692615509,0.800000011920929,"[[9, 1], [3, 7]]","{""loss"": [0.6434360146522522, 0.5571969151496887, 0.4942578375339508, 0.43410319089889526, 0.40520575642585754, 0.36725643277168274, 0.3458990454673767, 0.3288346529006958, 0.31116005778312683, 0.2997713088989258, 0.28462904691696167, 0.2978481948375702, 0.2736818194389343, 0.26764023303985596, 0.26553165912628174, 0.2540810704231262, 0.25791338086128235, 0.2399275153875351, 0.2477019727230072, 0.23609808087348938, 0.241278737783432, 0.23181341588497162, 0.23861928284168243, 0.23456159234046936, 0.2342434525489807, 0.23177292943000793, 0.22152328491210938, 0.22332249581813812, 0.21970917284488678, 0.23386143147945404], ""accuracy"": [0.6263736486434937, 0.7432567477226257, 0.777222752571106, 0.8311688303947449, 0.8351648449897766, 0.8611388802528381, 0.8731268644332886, 0.8661338686943054, 0.8661338686943054, 0.8741258978843689, 0.8971028923988342, 0.872127890586853, 0.8961039185523987, 0.8931068778038025, 0.8851149082183838, 0.8911088705062866, 0.901098906993866, 0.9020978808403015, 0.8931068778038025, 0.9060938954353333, 0.9030969142913818, 0.9090909361839294, 0.9040958881378174, 0.9170829057693481, 0.9040958881378174, 0.910089910030365, 0.9180819392204285, 0.9120879173278809, 0.9160839319229126, 0.9080919027328491], ""val_loss"": [0.5792138576507568, 0.4990849196910858, 0.4374821186065674, 0.39133480191230774, 0.35873034596443176, 0.3339448869228363, 0.3164300322532654, 0.30279862880706787, 0.2951892912387848, 0.2854650020599365, 0.2802855968475342, 0.27471742033958435, 0.27100640535354614, 0.26733914017677307, 0.264856219291687, 0.26326605677604675, 0.2626446783542633, 0.2618434727191925, 0.26099029183387756, 0.25866344571113586, 0.25643348693847656, 0.25583165884017944, 0.25493893027305603, 0.2543928325176239, 0.2544960379600525, 0.25310468673706055, 0.25256162881851196, 0.25180038809776306, 0.2521408498287201, 0.2522706985473633], ""val_accuracy"": [0.7410358786582947, 0.804780900478363, 0.8605577945709229, 0.8645418286323547, 0.8645418286323547, 0.8685259222984314, 0.8685259222984314, 0.8764940500259399, 0.8764940500259399, 0.8804780840873718, 0.8804780840873718, 0.8804780840873718, 0.8884462118148804, 0.8844621777534485, 0.892430305480957, 0.892430305480957, 0.8884462118148804, 0.8884462118148804, 0.892430305480957, 0.8884462118148804, 0.8964143395423889, 0.8964143395423889, 0.892430305480957, 0.8964143395423889, 0.8964143395423889, 0.9003984332084656, 0.9003984332084656, 0.9003984332084656, 0.9043824672698975, 0.9003984332084656]}"
egg_five_days,MLP,0.09907493740320206,1.0,"[[14, 0], [0, 9]]","{""loss"": [0.706770122051239, 0.6566013693809509, 0.618963360786438, 0.6016058325767517, 0.5481393337249756, 0.5154595971107483, 0.4901045560836792, 0.45458993315696716, 0.43226853013038635, 0.4107697904109955, 0.3884730637073517, 0.37231165170669556, 0.3420327305793762, 0.3206779658794403, 0.34066224098205566, 0.3026846945285797, 0.28690826892852783, 0.2574692964553833, 0.2524496912956238, 0.23916952311992645, 0.23629802465438843, 0.22317437827587128, 0.2083716094493866, 0.18596789240837097, 0.18814963102340698, 0.17927096784114838, 0.18211199343204498, 0.16095902025699615, 0.1732523888349533, 0.15961426496505737], ""accuracy"": [0.5218023061752319, 0.604651153087616, 0.6656976938247681, 0.6904069781303406, 0.7587209343910217, 0.7965116500854492, 0.8125, 0.8473837375640869, 0.8561046719551086, 0.8590116500854492, 0.8793604373931885, 0.8691860437393188, 0.875, 0.8837209343910217, 0.8764534592628479, 0.9055232405662537, 0.9026162624359131, 0.9244186282157898, 0.9215116500854492, 0.930232584476471, 0.9244186282157898, 0.9215116500854492, 0.9433139562606812, 0.9404069781303406, 0.9491279125213623, 0.9462209343910217, 0.9389534592628479, 0.9593023061752319, 0.944767415523529, 0.957848846912384], ""val_loss"": [0.6313312649726868, 0.5858293175697327, 0.5476757287979126, 0.5067261457443237, 0.4691393971443176, 0.4349713623523712, 0.40033841133117676, 0.3676678538322449, 0.33914798498153687, 0.3110375702381134, 0.291643887758255, 0.2655773162841797, 0.24678003787994385, 0.23017829656600952, 0.21479296684265137, 0.1986960470676422, 0.18363073468208313, 0.1733408421278, 0.16125813126564026, 0.15381139516830444, 0.1406221240758896, 0.13904553651809692, 0.13139928877353668, 0.12065126746892929, 0.11744005233049393, 0.10892981290817261, 0.10283162444829941, 0.1009611040353775, 0.096481092274189, 0.08857502788305283], ""val_accuracy"": [0.6878612637519836, 0.884393036365509, 0.884393036365509, 0.9364162087440491, 0.9653179049491882, 0.9479768872261047, 0.9479768872261047, 0.9364162087440491, 0.9421965479850769, 0.9479768872261047, 0.9248554706573486, 0.9479768872261047, 0.9537572264671326, 0.9537572264671326, 0.9421965479850769, 0.9537572264671326, 0.9653179049491882, 0.9595375657081604, 0.9653179049491882, 0.9653179049491882, 0.9768785834312439, 0.9653179049491882, 0.9653179049491882, 0.9710982441902161, 0.9653179049491882, 0.9768785834312439, 0.9768785834312439, 0.9768785834312439, 0.9653179049491882, 0.9768785834312439]}"
electric_devices,MLP,1.4511809349060059,0.5547918677330017,"[[60, 155, 37, 126, 186, 89, 14], [18, 1588, 106, 39, 175, 1, 29], [38, 55, 408, 65, 4, 33, 152], [51, 93, 55, 807, 121, 30, 8], [48, 508, 40, 98, 1090, 24, 61], [49, 96, 159, 144, 58, 163, 74], [16, 17, 32, 242, 70, 17, 162]]","{""loss"": [1.8235912322998047, 1.663927674293518, 1.57219660282135, 1.526442527770996, 1.4793031215667725, 1.4400542974472046, 1.4211076498031616, 1.3862966299057007, 1.3742510080337524, 1.3582514524459839, 1.325679063796997, 1.307079553604126, 1.2964656352996826, 1.2716079950332642, 1.2568368911743164, 1.2443523406982422, 1.2320698499679565, 1.224524974822998, 1.2009636163711548, 1.1844218969345093, 1.1797188520431519, 1.1622846126556396, 1.1558276414871216, 1.1296617984771729, 1.1291581392288208, 1.1130976676940918, 1.108520269393921, 1.09969162940979, 1.077231526374817, 1.0657469034194946], ""accuracy"": [0.28319329023361206, 0.37408962845802307, 0.4161064326763153, 0.44607841968536377, 0.46946778893470764, 0.4833333194255829, 0.4918767511844635, 0.5105041861534119, 0.5200279951095581, 0.521848738193512, 0.5308123230934143, 0.5415966510772705, 0.5436974763870239, 0.5565826296806335, 0.560644268989563, 0.563725471496582, 0.5704481601715088, 0.5739495754241943, 0.581932783126831, 0.5809524059295654, 0.58753502368927, 0.5952380895614624, 0.5997198820114136, 0.6127451062202454, 0.6056022644042969, 0.614986002445221, 0.6173669695854187, 0.6127451062202454, 0.6264705657958984, 0.6333333253860474], ""val_loss"": [1.5496563911437988, 1.502602458000183, 1.4600462913513184, 1.4493430852890015, 1.4128566980361938, 1.407674789428711, 1.3923941850662231, 1.3601642847061157, 1.3567192554473877, 1.3532220125198364, 1.3216488361358643, 1.316781759262085, 1.3003724813461304, 1.3027094602584839, 1.3023828268051147, 1.2902750968933105, 1.280748963356018, 1.2617912292480469, 1.2530581951141357, 1.2348803281784058, 1.2403753995895386, 1.2367894649505615, 1.2299120426177979, 1.20310640335083, 1.2036848068237305, 1.197255253791809, 1.1947884559631348, 1.190185308456421, 1.1840838193893433, 1.1668885946273804], ""val_accuracy"": [0.4630459249019623, 0.5408734679222107, 0.563829779624939, 0.5739081501960754, 0.5744680762290955, 0.5879059433937073, 0.585666298866272, 0.5940649509429932, 0.600223958492279, 0.5991041660308838, 0.6047032475471497, 0.6086226105690002, 0.6080626845359802, 0.607502818107605, 0.6063829660415649, 0.6097424626350403, 0.6063829660415649, 0.6103023290634155, 0.6125419735908508, 0.6181411147117615, 0.6181411147117615, 0.6192609071731567, 0.6237401962280273, 0.6349384188652039, 0.6338185667991638, 0.6371780633926392, 0.6377379894256592, 0.6416573524475098, 0.6438969969749451, 0.6511757969856262]}"
