,dataset_name,model_name,test_acc,confusion_matrix
10,cricket_y,FCN10-average,0.5051282051282051,"[[0, 0, 0, 0, 0, 0, 0, 3, 27, 1, 5, 1], [0, 1, 20, 0, 0, 2, 0, 1, 0, 0, 6, 1], [0, 0, 24, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 7, 0, 0, 0, 27, 0, 0, 0, 1], [0, 0, 1, 0, 21, 4, 0, 2, 1, 0, 0, 0], [0, 0, 4, 0, 0, 16, 0, 6, 0, 0, 0, 7], [0, 0, 0, 0, 0, 2, 29, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 22, 5, 2, 3, 0], [0, 0, 0, 0, 0, 0, 0, 6, 27, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 19, 1, 12, 1, 0], [0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 28, 0], [0, 0, 6, 0, 0, 10, 1, 1, 0, 2, 1, 10]]"
11,cricket_y,FCN10-average_with_confidence,0.5102564102564102,"[[0, 0, 0, 0, 0, 0, 1, 2, 28, 1, 3, 2], [0, 1, 20, 0, 0, 2, 0, 0, 0, 0, 7, 1], [0, 0, 24, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 8, 0, 0, 0, 24, 0, 1, 0, 2], [0, 0, 1, 0, 22, 3, 0, 2, 1, 0, 0, 0], [0, 0, 4, 0, 0, 15, 0, 6, 0, 0, 0, 8], [0, 0, 0, 0, 0, 2, 30, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 22, 5, 2, 3, 0], [0, 0, 0, 0, 0, 0, 0, 6, 27, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 18, 1, 12, 2, 0], [0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 28, 0], [0, 0, 6, 0, 0, 9, 2, 1, 0, 2, 1, 10]]"
12,cricket_y,FCN10-logistic_average,0.5051282051282051,"[[0, 0, 0, 0, 0, 0, 0, 3, 27, 1, 5, 1], [0, 1, 20, 0, 0, 2, 0, 1, 0, 0, 6, 1], [0, 0, 24, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 7, 0, 0, 0, 27, 0, 0, 0, 1], [0, 0, 1, 0, 21, 4, 0, 2, 1, 0, 0, 0], [0, 0, 4, 0, 0, 16, 0, 6, 0, 0, 0, 7], [0, 0, 0, 0, 0, 2, 29, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 22, 5, 2, 3, 0], [0, 0, 0, 0, 0, 0, 0, 6, 27, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 19, 1, 12, 1, 0], [0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 28, 0], [0, 0, 6, 0, 0, 10, 1, 1, 0, 2, 1, 10]]"
13,cricket_y,FCN10-logistic_average_with_confidence,0.5051282051282051,"[[0, 0, 0, 0, 0, 0, 0, 3, 27, 1, 5, 1], [0, 1, 20, 0, 0, 2, 0, 1, 0, 0, 6, 1], [0, 0, 24, 0, 0, 1, 0, 0, 0, 0, 3, 1], [0, 0, 0, 7, 0, 0, 0, 27, 0, 0, 0, 1], [0, 0, 1, 0, 21, 4, 0, 2, 1, 0, 0, 0], [0, 0, 4, 0, 0, 16, 0, 6, 0, 0, 0, 7], [0, 0, 0, 0, 0, 2, 29, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 22, 5, 2, 3, 0], [0, 0, 0, 0, 0, 0, 0, 6, 27, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 19, 1, 12, 1, 0], [0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 28, 0], [0, 0, 6, 0, 0, 10, 1, 1, 0, 2, 1, 10]]"
14,cricket_y,FCN10-majority_vote,0.5102564102564102,"[[0, 0, 0, 0, 0, 0, 0, 3, 27, 1, 5, 1], [0, 1, 25, 0, 0, 1, 0, 1, 0, 0, 2, 1], [0, 0, 27, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 7, 1, 0, 0, 27, 0, 0, 0, 0], [0, 0, 1, 0, 22, 3, 0, 2, 1, 0, 0, 0], [0, 0, 5, 0, 0, 17, 0, 6, 0, 0, 0, 5], [0, 0, 0, 0, 0, 2, 29, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 22, 5, 2, 3, 0], [0, 0, 0, 0, 0, 0, 0, 6, 27, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 19, 2, 11, 1, 0], [0, 0, 3, 0, 0, 0, 0, 2, 0, 1, 27, 0], [0, 0, 7, 0, 0, 9, 2, 2, 0, 2, 0, 9]]"
15,cricket_y,MCDCNN10-average,0.5102564102564102,"[[15, 1, 6, 0, 0, 1, 0, 2, 12, 0, 0, 0], [0, 26, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0], [1, 4, 19, 0, 0, 4, 0, 1, 0, 0, 0, 0], [0, 0, 0, 19, 0, 0, 4, 11, 0, 1, 0, 0], [1, 2, 0, 0, 11, 3, 0, 0, 8, 0, 0, 4], [0, 1, 0, 0, 0, 15, 0, 3, 2, 0, 0, 12], [0, 0, 0, 2, 0, 0, 21, 10, 0, 0, 0, 0], [3, 0, 0, 1, 2, 1, 2, 15, 6, 0, 2, 0], [7, 0, 1, 0, 0, 1, 0, 5, 17, 0, 2, 1], [0, 0, 0, 3, 0, 1, 5, 9, 0, 15, 0, 0], [1, 0, 3, 0, 0, 3, 0, 7, 1, 2, 15, 1], [0, 1, 2, 0, 1, 16, 0, 0, 0, 0, 0, 11]]"
16,cricket_y,MCDCNN10-average_with_confidence,0.5128205128205128,"[[15, 2, 6, 0, 0, 1, 0, 2, 11, 0, 0, 0], [0, 26, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0], [1, 4, 19, 0, 0, 4, 0, 1, 0, 0, 0, 0], [0, 0, 0, 19, 0, 0, 4, 11, 0, 1, 0, 0], [1, 2, 0, 0, 11, 4, 0, 0, 8, 0, 0, 3], [0, 1, 0, 0, 0, 15, 0, 3, 2, 0, 0, 12], [0, 0, 0, 2, 0, 0, 21, 10, 0, 0, 0, 0], [1, 0, 0, 1, 2, 1, 2, 16, 6, 0, 2, 1], [6, 0, 1, 0, 0, 1, 1, 4, 17, 1, 2, 1], [0, 0, 0, 3, 0, 1, 5, 9, 0, 15, 0, 0], [2, 0, 3, 0, 0, 3, 0, 6, 1, 2, 15, 1], [0, 2, 2, 0, 1, 15, 0, 0, 0, 0, 0, 11]]"
17,cricket_y,MCDCNN10-logistic_average,0.5102564102564102,"[[15, 1, 6, 0, 0, 1, 0, 2, 12, 0, 0, 0], [0, 26, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0], [1, 4, 19, 0, 0, 4, 0, 1, 0, 0, 0, 0], [0, 0, 0, 19, 0, 0, 4, 11, 0, 1, 0, 0], [1, 2, 0, 0, 11, 3, 0, 0, 8, 0, 0, 4], [0, 1, 0, 0, 0, 15, 0, 3, 2, 0, 0, 12], [0, 0, 0, 2, 0, 0, 21, 10, 0, 0, 0, 0], [3, 0, 0, 1, 2, 1, 2, 15, 6, 0, 2, 0], [7, 0, 1, 0, 0, 1, 1, 4, 17, 0, 2, 1], [0, 0, 0, 3, 0, 1, 5, 9, 0, 15, 0, 0], [1, 0, 3, 0, 0, 3, 0, 7, 1, 2, 15, 1], [0, 1, 2, 0, 1, 16, 0, 0, 0, 0, 0, 11]]"
18,cricket_y,MCDCNN10-logistic_average_with_confidence,0.5102564102564102,"[[15, 1, 6, 0, 0, 1, 0, 2, 12, 0, 0, 0], [0, 26, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0], [1, 4, 19, 0, 0, 4, 0, 1, 0, 0, 0, 0], [0, 0, 0, 19, 0, 0, 4, 11, 0, 1, 0, 0], [1, 2, 0, 0, 11, 3, 0, 0, 8, 0, 0, 4], [0, 1, 0, 0, 0, 15, 0, 3, 2, 0, 0, 12], [0, 0, 0, 2, 0, 0, 21, 10, 0, 0, 0, 0], [3, 0, 0, 1, 2, 1, 2, 15, 6, 0, 2, 0], [7, 0, 1, 0, 0, 1, 0, 5, 17, 0, 2, 1], [0, 0, 0, 3, 0, 1, 5, 9, 0, 15, 0, 0], [1, 0, 3, 0, 0, 3, 0, 7, 1, 2, 15, 1], [0, 1, 2, 0, 1, 16, 0, 0, 0, 0, 0, 11]]"
19,cricket_y,MCDCNN10-majority_vote,0.5025641025641026,"[[16, 1, 6, 0, 0, 1, 0, 2, 10, 0, 0, 1], [0, 26, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0], [1, 5, 18, 0, 0, 4, 0, 0, 0, 0, 1, 0], [0, 0, 0, 20, 0, 0, 3, 11, 0, 1, 0, 0], [1, 4, 0, 0, 9, 5, 0, 0, 7, 0, 0, 3], [0, 1, 0, 0, 0, 15, 0, 3, 2, 0, 0, 12], [0, 0, 0, 2, 0, 0, 22, 9, 0, 0, 0, 0], [3, 0, 0, 1, 2, 1, 2, 15, 6, 0, 2, 0], [6, 0, 2, 0, 1, 1, 1, 3, 16, 0, 3, 1], [0, 0, 0, 3, 0, 1, 5, 10, 0, 14, 0, 0], [2, 0, 3, 0, 0, 3, 0, 5, 1, 3, 15, 1], [0, 1, 2, 0, 1, 17, 0, 0, 0, 0, 0, 10]]"
