,dataset_name,model_name,test_acc,confusion_matrix
10,cricket_y,FCN10-average,0.617948717948718,"[[15, 0, 0, 0, 0, 0, 2, 0, 14, 2, 0, 4], [0, 18, 7, 0, 0, 4, 0, 0, 0, 0, 0, 2], [0, 0, 25, 0, 0, 3, 0, 0, 0, 0, 0, 1], [0, 0, 0, 24, 0, 0, 2, 9, 0, 0, 0, 0], [1, 0, 1, 0, 21, 2, 0, 1, 0, 0, 0, 3], [0, 0, 1, 0, 0, 12, 0, 3, 0, 0, 0, 17], [0, 0, 0, 1, 0, 0, 28, 1, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0, 0, 27, 1, 3, 0, 0], [7, 0, 0, 0, 0, 0, 0, 2, 19, 1, 0, 5], [0, 0, 0, 0, 0, 0, 0, 18, 0, 15, 0, 0], [1, 0, 8, 0, 0, 2, 1, 1, 0, 0, 12, 8], [0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 25]]"
11,cricket_y,FCN10-average_with_confidence,0.6128205128205129,"[[13, 0, 0, 1, 0, 0, 1, 0, 15, 2, 0, 5], [0, 17, 8, 0, 0, 4, 0, 0, 0, 0, 0, 2], [0, 0, 26, 0, 0, 2, 0, 0, 0, 0, 0, 1], [0, 0, 0, 30, 0, 0, 1, 3, 0, 1, 0, 0], [1, 0, 1, 0, 22, 2, 0, 0, 0, 0, 0, 3], [0, 0, 1, 0, 0, 11, 0, 2, 0, 1, 0, 18], [0, 0, 0, 1, 0, 0, 29, 1, 0, 0, 0, 2], [0, 1, 0, 0, 0, 0, 0, 22, 4, 5, 0, 0], [7, 0, 0, 0, 0, 0, 0, 2, 18, 1, 0, 6], [2, 0, 0, 0, 0, 0, 0, 15, 0, 16, 0, 0], [0, 0, 12, 0, 0, 1, 1, 2, 0, 0, 11, 6], [0, 0, 2, 0, 0, 3, 0, 1, 0, 1, 0, 24]]"
12,cricket_y,FCN10-logistic_average,0.617948717948718,"[[15, 0, 0, 0, 0, 0, 2, 0, 14, 2, 0, 4], [0, 18, 7, 0, 0, 4, 0, 0, 0, 0, 0, 2], [0, 0, 25, 0, 0, 3, 0, 0, 0, 0, 0, 1], [0, 0, 0, 24, 0, 0, 2, 9, 0, 0, 0, 0], [1, 0, 1, 0, 21, 2, 0, 1, 0, 0, 0, 3], [0, 0, 1, 0, 0, 12, 0, 3, 0, 0, 0, 17], [0, 0, 0, 1, 0, 0, 28, 1, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0, 0, 27, 1, 3, 0, 0], [7, 0, 0, 0, 0, 0, 0, 2, 19, 1, 0, 5], [0, 0, 0, 0, 0, 0, 0, 18, 0, 15, 0, 0], [1, 0, 8, 0, 0, 2, 1, 1, 0, 0, 12, 8], [0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 25]]"
13,cricket_y,FCN10-logistic_average_with_confidence,0.617948717948718,"[[15, 0, 0, 0, 0, 0, 2, 0, 14, 2, 0, 4], [0, 18, 7, 0, 0, 4, 0, 0, 0, 0, 0, 2], [0, 0, 25, 0, 0, 3, 0, 0, 0, 0, 0, 1], [0, 0, 0, 25, 0, 0, 2, 8, 0, 0, 0, 0], [1, 0, 1, 0, 21, 2, 0, 1, 0, 0, 0, 3], [0, 0, 1, 0, 0, 12, 0, 3, 0, 0, 0, 17], [0, 0, 0, 1, 0, 0, 28, 1, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0, 0, 27, 1, 3, 0, 0], [7, 0, 0, 0, 0, 0, 0, 2, 19, 1, 0, 5], [0, 0, 0, 0, 0, 0, 0, 18, 0, 15, 0, 0], [1, 0, 9, 0, 0, 2, 1, 1, 0, 0, 11, 8], [0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 25]]"
14,cricket_y,FCN10-majority_vote,0.6,"[[17, 0, 0, 0, 0, 0, 2, 0, 13, 1, 0, 4], [0, 17, 8, 0, 0, 4, 0, 0, 0, 0, 0, 2], [0, 0, 25, 0, 0, 3, 0, 0, 0, 0, 0, 1], [0, 0, 0, 22, 0, 0, 2, 8, 0, 1, 0, 2], [1, 0, 0, 0, 23, 2, 0, 1, 0, 0, 0, 2], [0, 0, 1, 0, 0, 12, 0, 3, 0, 0, 0, 17], [0, 0, 0, 1, 0, 0, 28, 1, 0, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 26, 1, 5, 0, 0], [10, 0, 0, 0, 0, 0, 0, 3, 15, 2, 0, 4], [0, 0, 0, 0, 0, 0, 0, 19, 0, 14, 0, 0], [1, 0, 9, 0, 0, 1, 1, 2, 0, 0, 12, 7], [0, 0, 1, 0, 0, 5, 0, 1, 0, 1, 0, 23]]"
15,cricket_y,MCDCNN_improved10-average,0.6410256410256411,"[[20, 0, 1, 0, 0, 1, 0, 2, 13, 0, 0, 0], [0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 19, 0, 0, 1, 0, 1, 0, 0, 0, 2], [0, 0, 0, 25, 2, 0, 0, 4, 0, 4, 0, 0], [0, 0, 0, 0, 25, 0, 1, 0, 2, 0, 0, 1], [0, 0, 1, 0, 0, 18, 0, 2, 0, 2, 0, 10], [1, 0, 0, 6, 0, 0, 23, 3, 0, 0, 0, 0], [2, 0, 0, 3, 0, 1, 0, 18, 2, 6, 0, 0], [7, 0, 0, 0, 0, 1, 1, 4, 19, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0, 8, 1, 23, 0, 0], [3, 0, 1, 1, 0, 0, 1, 2, 1, 2, 21, 1], [1, 0, 0, 0, 0, 19, 0, 0, 1, 0, 0, 10]]"
16,cricket_y,MCDCNN_improved10-average_with_confidence,0.6410256410256411,"[[19, 0, 2, 0, 0, 1, 0, 3, 12, 0, 0, 0], [0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 20, 0, 0, 1, 0, 2, 0, 0, 0, 2], [0, 0, 0, 25, 2, 0, 0, 4, 0, 4, 0, 0], [0, 0, 0, 1, 24, 0, 1, 0, 2, 0, 0, 1], [0, 1, 1, 0, 0, 19, 0, 1, 1, 2, 0, 8], [1, 0, 0, 6, 0, 0, 23, 3, 0, 0, 0, 0], [3, 0, 0, 2, 0, 1, 0, 17, 2, 7, 0, 0], [7, 0, 0, 1, 0, 1, 0, 3, 20, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0, 7, 1, 24, 0, 0], [2, 0, 1, 1, 0, 0, 2, 2, 1, 3, 20, 1], [1, 0, 0, 0, 0, 18, 0, 1, 1, 0, 0, 10]]"
17,cricket_y,MCDCNN_improved10-logistic_average,0.6410256410256411,"[[20, 0, 1, 0, 0, 1, 0, 2, 13, 0, 0, 0], [0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 19, 0, 0, 1, 0, 1, 0, 0, 0, 2], [0, 0, 0, 25, 2, 0, 0, 4, 0, 4, 0, 0], [0, 0, 0, 0, 25, 0, 1, 0, 2, 0, 0, 1], [0, 0, 1, 0, 0, 18, 0, 2, 0, 2, 0, 10], [1, 0, 0, 6, 0, 0, 23, 3, 0, 0, 0, 0], [2, 0, 0, 3, 0, 1, 0, 18, 2, 6, 0, 0], [7, 0, 0, 0, 0, 1, 1, 4, 19, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0, 8, 1, 23, 0, 0], [3, 0, 1, 1, 0, 0, 1, 2, 1, 2, 21, 1], [1, 0, 0, 0, 0, 19, 0, 0, 1, 0, 0, 10]]"
18,cricket_y,MCDCNN_improved10-logistic_average_with_confidence,0.6435897435897436,"[[20, 0, 1, 0, 0, 1, 0, 2, 13, 0, 0, 0], [0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 19, 0, 0, 1, 0, 1, 0, 0, 0, 2], [0, 0, 0, 25, 2, 0, 0, 4, 0, 4, 0, 0], [0, 0, 0, 0, 25, 0, 1, 0, 2, 0, 0, 1], [0, 0, 1, 0, 0, 18, 0, 2, 0, 2, 0, 10], [1, 0, 0, 6, 0, 0, 23, 3, 0, 0, 0, 0], [2, 0, 0, 3, 0, 1, 0, 18, 2, 6, 0, 0], [7, 0, 0, 0, 0, 1, 1, 4, 19, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0, 7, 1, 24, 0, 0], [3, 0, 1, 1, 0, 0, 1, 2, 1, 2, 21, 1], [1, 0, 0, 0, 0, 19, 0, 0, 1, 0, 0, 10]]"
19,cricket_y,MCDCNN_improved10-majority_vote,0.6435897435897436,"[[20, 0, 1, 0, 0, 1, 0, 2, 13, 0, 0, 0], [0, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 20, 0, 0, 0, 0, 1, 0, 0, 0, 2], [0, 0, 0, 26, 2, 0, 0, 4, 0, 3, 0, 0], [0, 0, 0, 0, 26, 0, 1, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0, 20, 0, 2, 0, 2, 1, 7], [1, 0, 0, 9, 0, 0, 20, 3, 0, 0, 0, 0], [3, 0, 0, 3, 0, 0, 0, 19, 2, 4, 1, 0], [7, 0, 0, 0, 0, 1, 1, 5, 19, 0, 0, 1], [0, 0, 0, 2, 0, 0, 0, 8, 1, 22, 0, 0], [2, 0, 1, 2, 0, 0, 2, 3, 2, 1, 19, 1], [1, 0, 0, 0, 0, 19, 0, 0, 1, 0, 0, 10]]"
